latitude;longitude;brightness;scan;track;acq_date;acq_time;satellite;instrument;confidence;version;bright_t31;frp;daynight
3805819;1576589;3147;158;124;31/7/2021;2034;Terra;MODIS;89;6.1NRT;2942;2061;N
3861111;1650356;32234;14;117;31/7/2021;2034;Terra;MODIS;100;6.1NRT;2995;2677;N
3860849;1648968;32435;14;117;31/7/2021;2034;Terra;MODIS;100;6.1NRT;29898;306;N
3823471;1571239;3077;158;124;31/7/2021;2034;Terra;MODIS;68;6.1NRT;29658;1103;N
383153;2196458;32124;1;1;31/7/2021;2034;Terra;MODIS;100;6.1NRT;30299;1402;N
402516;2033978;32234;1;1;31/7/2021;2034;Terra;MODIS;100;6.1NRT;29791;1815;N
3860344;1649668;34562;14;117;31/7/2021;2034;Terra;MODIS;100;6.1NRT;30246;8283;N
3860605;1651081;3099;14;117;31/7/2021;2034;Terra;MODIS;65;6.1NRT;29849;985;N
3807588;1573839;32046;158;124;31/7/2021;2034;Terra;MODIS;100;6.1NRT;29772;314;N
3830796;2197801;31326;1;1;31/7/2021;2034;Terra;MODIS;53;6.1NRT;30264;724;N
4440229;2274532;30781;115;107;31/7/2021;2036;Terra;MODIS;73;6.1NRT;29496;738;N
4214594;2163046;30051;103;101;31/7/2021;2036;Terra;MODIS;9;6.1NRT;27628;534;N
4214754;216428;33115;103;101;31/7/2021;2036;Terra;MODIS;100;6.1NRT;2819;3346;N
4364047;2404237;30436;127;112;31/7/2021;2036;Terra;MODIS;60;6.1NRT;29356;672;N
4279805;1911497;30425;101;101;31/7/2021;2036;Terra;MODIS;59;6.1NRT;28875;752;N
427999;1912717;31605;101;101;31/7/2021;2036;Terra;MODIS;92;6.1NRT;28925;162;N
417462;1510453;31162;143;118;31/7/2021;2036;Terra;MODIS;82;6.1NRT;29798;1247;N
